id,user_id,day,eve,free,created_at,updated_at
1373,8,2015-05-21 00:00:00 UTC,true,true,2015-05-19 18:13:13 UTC,2015-05-19 18:13:13 UTC
1374,8,2015-05-21 00:00:00 UTC,false,true,2015-05-19 18:13:13 UTC,2015-05-19 18:13:13 UTC
1375,8,2015-05-20 00:00:00 UTC,true,true,2015-05-19 18:13:13 UTC,2015-05-19 18:13:13 UTC
1376,8,2015-05-20 00:00:00 UTC,false,true,2015-05-19 18:13:13 UTC,2015-05-19 18:13:13 UTC
1377,8,2015-05-19 00:00:00 UTC,true,true,2015-05-19 18:13:13 UTC,2015-05-19 18:13:13 UTC
1378,8,2015-05-19 00:00:00 UTC,false,true,2015-05-19 18:13:13 UTC,2015-05-19 18:13:13 UTC
1379,8,2015-05-18 00:00:00 UTC,true,true,2015-05-19 18:13:13 UTC,2015-05-19 18:13:13 UTC
1380,8,2015-05-18 00:00:00 UTC,false,true,2015-05-19 18:13:13 UTC,2015-05-19 18:13:13 UTC
1381,8,2015-05-18 00:00:00 UTC,false,true,2015-05-19 18:13:14 UTC,2015-05-19 18:13:14 UTC
1383,16,2015-05-19 00:00:00 UTC,true,true,2015-05-19 19:12:30 UTC,2015-05-19 19:12:30 UTC
1384,20,2015-05-18 00:00:00 UTC,true,true,2015-05-19 19:18:29 UTC,2015-05-19 19:18:29 UTC
1385,11,2015-05-22 00:00:00 UTC,true,true,2015-05-20 05:20:37 UTC,2015-05-20 05:20:37 UTC
1386,11,2015-05-21 00:00:00 UTC,true,true,2015-05-20 05:20:37 UTC,2015-05-20 05:20:37 UTC
1387,11,2015-05-20 00:00:00 UTC,true,true,2015-05-20 05:20:37 UTC,2015-05-20 05:20:37 UTC
1388,11,2015-05-19 00:00:00 UTC,true,true,2015-05-20 05:20:38 UTC,2015-05-20 05:20:38 UTC
1389,11,2015-05-18 00:00:00 UTC,true,true,2015-05-20 05:20:38 UTC,2015-05-20 05:20:38 UTC
1390,22,2015-05-24 00:00:00 UTC,true,true,2015-05-20 05:20:38 UTC,2015-05-20 05:20:38 UTC
1391,22,2015-05-24 00:00:00 UTC,false,true,2015-05-20 05:20:38 UTC,2015-05-20 05:20:38 UTC
1392,22,2015-05-23 00:00:00 UTC,true,true,2015-05-20 05:20:38 UTC,2015-05-20 05:20:38 UTC
1393,22,2015-05-23 00:00:00 UTC,false,true,2015-05-20 05:20:38 UTC,2015-05-20 05:20:38 UTC
1394,22,2015-05-23 00:00:00 UTC,false,true,2015-05-20 05:20:38 UTC,2015-05-20 05:20:38 UTC
1395,9,2015-05-31 00:00:00 UTC,true,true,2015-05-29 03:59:25 UTC,2015-05-29 03:59:25 UTC
1396,9,2015-05-31 00:00:00 UTC,false,false,2015-05-29 03:59:25 UTC,2015-05-29 04:20:29 UTC
1397,9,2015-05-30 00:00:00 UTC,true,false,2015-05-29 03:59:25 UTC,2015-05-29 04:20:29 UTC
1398,9,2015-05-30 00:00:00 UTC,false,false,2015-05-29 03:59:25 UTC,2015-05-29 04:20:29 UTC
1399,9,2015-05-29 00:00:00 UTC,true,false,2015-05-29 03:59:25 UTC,2015-05-29 04:20:29 UTC
1400,9,2015-05-29 00:00:00 UTC,false,false,2015-05-29 03:59:25 UTC,2015-05-29 04:20:29 UTC
1401,9,2015-05-28 00:00:00 UTC,true,false,2015-05-29 03:59:26 UTC,2015-05-29 04:20:30 UTC
1402,9,2015-05-28 00:00:00 UTC,false,true,2015-05-29 03:59:26 UTC,2015-05-29 03:59:26 UTC
1403,9,2015-05-27 00:00:00 UTC,true,false,2015-05-29 03:59:26 UTC,2015-05-29 04:20:30 UTC
1404,9,2015-05-27 00:00:00 UTC,false,false,2015-05-29 03:59:26 UTC,2015-05-29 04:20:30 UTC
1405,9,2015-05-26 00:00:00 UTC,true,false,2015-05-29 03:59:26 UTC,2015-05-29 04:20:30 UTC
1406,9,2015-05-26 00:00:00 UTC,false,false,2015-05-29 03:59:26 UTC,2015-05-29 16:54:41 UTC
1407,9,2015-05-25 00:00:00 UTC,true,false,2015-05-29 03:59:26 UTC,2015-05-29 17:01:19 UTC
1408,9,2015-05-25 00:00:00 UTC,false,true,2015-05-29 03:59:26 UTC,2015-05-29 03:59:26 UTC
1409,9,2015-05-25 00:00:00 UTC,false,true,2015-05-29 03:59:26 UTC,2015-05-29 03:59:26 UTC
1410,15,2015-05-29 00:00:00 UTC,true,false,2015-05-29 03:59:26 UTC,2015-05-29 14:07:39 UTC
1411,15,2015-05-28 00:00:00 UTC,true,false,2015-05-29 03:59:26 UTC,2015-05-29 14:07:40 UTC
1412,15,2015-05-27 00:00:00 UTC,true,false,2015-05-29 03:59:26 UTC,2015-05-29 14:07:40 UTC
1413,15,2015-05-26 00:00:00 UTC,true,false,2015-05-29 03:59:27 UTC,2015-05-29 14:07:40 UTC
1414,15,2015-05-25 00:00:00 UTC,true,false,2015-05-29 03:59:27 UTC,2015-05-29 17:28:07 UTC
1415,23,2015-05-31 00:00:00 UTC,true,true,2015-05-29 03:59:27 UTC,2015-05-29 03:59:27 UTC
1416,23,2015-05-31 00:00:00 UTC,false,false,2015-05-29 03:59:27 UTC,2015-05-29 14:09:50 UTC
1417,23,2015-05-30 00:00:00 UTC,true,false,2015-05-29 03:59:27 UTC,2015-05-29 14:09:50 UTC
1418,23,2015-05-30 00:00:00 UTC,false,false,2015-05-29 03:59:27 UTC,2015-05-29 14:09:50 UTC
1419,23,2015-05-29 00:00:00 UTC,true,false,2015-05-29 03:59:27 UTC,2015-05-29 14:09:50 UTC
1420,23,2015-05-29 00:00:00 UTC,false,false,2015-05-29 03:59:27 UTC,2015-05-29 14:09:50 UTC
1421,23,2015-05-28 00:00:00 UTC,true,false,2015-05-29 03:59:27 UTC,2015-05-29 14:09:50 UTC
1422,23,2015-05-28 00:00:00 UTC,false,true,2015-05-29 03:59:27 UTC,2015-05-29 03:59:27 UTC
1423,23,2015-05-27 00:00:00 UTC,true,false,2015-05-29 03:59:27 UTC,2015-05-29 14:09:50 UTC
1424,23,2015-05-27 00:00:00 UTC,false,false,2015-05-29 03:59:27 UTC,2015-05-29 14:09:50 UTC
1425,23,2015-05-26 00:00:00 UTC,true,false,2015-05-29 03:59:28 UTC,2015-05-29 14:09:50 UTC
1426,23,2015-05-26 00:00:00 UTC,false,true,2015-05-29 03:59:28 UTC,2015-05-29 03:59:28 UTC
1427,23,2015-05-25 00:00:00 UTC,true,true,2015-05-29 03:59:28 UTC,2015-05-29 03:59:28 UTC
1428,23,2015-05-25 00:00:00 UTC,false,true,2015-05-29 03:59:28 UTC,2015-05-29 03:59:28 UTC
1429,23,2015-05-25 00:00:00 UTC,false,true,2015-05-29 03:59:28 UTC,2015-05-29 03:59:28 UTC
1430,10,2015-05-29 00:00:00 UTC,true,false,2015-05-29 03:59:28 UTC,2015-05-29 14:34:11 UTC
1431,10,2015-05-28 00:00:00 UTC,true,false,2015-05-29 03:59:28 UTC,2015-05-29 14:34:12 UTC
1432,10,2015-05-27 00:00:00 UTC,true,false,2015-05-29 03:59:28 UTC,2015-05-29 14:34:12 UTC
1433,10,2015-05-26 00:00:00 UTC,true,false,2015-05-29 03:59:28 UTC,2015-05-29 14:34:12 UTC
1434,10,2015-05-25 00:00:00 UTC,true,true,2015-05-29 03:59:28 UTC,2015-05-29 03:59:28 UTC
1435,8,2015-05-29 00:00:00 UTC,true,false,2015-05-29 03:59:28 UTC,2015-05-29 16:03:10 UTC
1436,8,2015-05-28 00:00:00 UTC,true,false,2015-05-29 03:59:28 UTC,2015-05-29 16:03:11 UTC
1437,8,2015-05-27 00:00:00 UTC,true,false,2015-05-29 03:59:28 UTC,2015-05-29 16:03:11 UTC
1438,8,2015-05-26 00:00:00 UTC,true,false,2015-05-29 03:59:29 UTC,2015-05-29 16:03:11 UTC
1439,8,2015-05-25 00:00:00 UTC,true,true,2015-05-29 03:59:29 UTC,2015-05-29 03:59:29 UTC
1440,11,2015-05-31 00:00:00 UTC,true,false,2015-05-29 03:59:29 UTC,2015-05-29 16:13:16 UTC
1441,11,2015-05-31 00:00:00 UTC,false,false,2015-05-29 03:59:29 UTC,2015-05-29 16:13:16 UTC
1442,11,2015-05-30 00:00:00 UTC,true,false,2015-05-29 03:59:29 UTC,2015-05-29 16:13:17 UTC
1443,11,2015-05-30 00:00:00 UTC,false,false,2015-05-29 03:59:29 UTC,2015-05-29 16:13:17 UTC
1444,11,2015-05-30 00:00:00 UTC,false,false,2015-05-29 03:59:29 UTC,2015-05-29 17:27:27 UTC
1445,22,2015-05-31 00:00:00 UTC,true,false,2015-05-29 03:59:29 UTC,2015-05-29 16:13:58 UTC
1446,22,2015-05-31 00:00:00 UTC,false,false,2015-05-29 03:59:29 UTC,2015-05-29 16:13:58 UTC
1447,22,2015-05-30 00:00:00 UTC,true,false,2015-05-29 03:59:29 UTC,2015-05-29 16:13:58 UTC
1448,22,2015-05-30 00:00:00 UTC,false,false,2015-05-29 03:59:29 UTC,2015-05-29 16:13:58 UTC
1449,22,2015-05-30 00:00:00 UTC,false,true,2015-05-29 03:59:29 UTC,2015-05-29 03:59:29 UTC
1450,17,2015-05-31 00:00:00 UTC,true,true,2015-05-29 03:59:30 UTC,2015-05-29 03:59:30 UTC
1451,17,2015-05-31 00:00:00 UTC,false,false,2015-05-29 03:59:30 UTC,2015-05-29 16:20:53 UTC
1452,17,2015-05-30 00:00:00 UTC,true,false,2015-05-29 03:59:30 UTC,2015-05-29 16:20:54 UTC
1453,17,2015-05-30 00:00:00 UTC,false,false,2015-05-29 03:59:30 UTC,2015-05-29 16:20:54 UTC
